condition,layer,token_position,n_prompts,n_rows,mean_projection,std_projection,min_projection,max_projection,token_window
harmful_k03,24,2,25,25,-3.2428125,1.753330034221451,-5.875,1.6484375,generated_token
harmful_k03,24,3,25,25,-2.7403125,1.755516845877263,-5.78125,1.125,generated_token
harmful_k03,24,4,25,25,-2.74806640625,1.911691385418098,-5.65625,1.546875,generated_token
harmful_k03,24,5,25,25,-2.920703125,1.9573088326614143,-6.46875,1.1640625,generated_token
harmful_k03,24,6,25,25,-3.03892578125,1.8885884285671402,-5.46875,1.625,generated_token
harmful_k03,24,7,25,25,-3.36484375,2.3524112964950676,-5.75,5.0625,generated_token
harmful_k03,24,8,25,25,-3.6026171875,2.3638206977247203,-6.96875,3.0625,generated_token
harmful_k03,24,9,25,25,-3.763359375,2.5202006035135116,-7.34375,2.859375,generated_token
harmful_k03,24,10,25,25,-3.411640625,2.8710792056037504,-7.0625,4.375,generated_token
harmful_k03,24,11,25,25,-3.281598663330078,2.760129712768676,-7.5,2.6875,generated_token
harmful_k03,24,12,25,25,-2.8489453125,2.8917915632408775,-7.8125,2.375,generated_token
harmful_k03,24,13,25,25,-2.099580078125,2.558091892711975,-6.71875,2.328125,generated_token
harmful_k03,24,14,24,24,-2.6185709635416665,2.6287239186124034,-7.625,2.8125,generated_token
harmful_k03,24,15,24,24,-1.833221435546875,2.368379884919683,-6.90625,2.4375,generated_token
harmful_k03,24,16,24,24,-2.51318359375,2.484765263886181,-6.71875,2.625,generated_token
harmful_k03,24,17,24,24,-2.3736165364583335,2.183300729624842,-6.53125,1.625,generated_token
harmful_k03,24,18,24,24,-2.5073038736979165,2.2572281115947312,-7.375,0.4765625,generated_token
harmful_k03,24,19,24,24,-2.4237060546875,2.0195896626895857,-5.625,2.109375,generated_token
harmful_k03,24,20,24,24,-2.181884765625,2.2640396404998104,-6.78125,2.53125,generated_token
harmful_k03,24,21,24,24,-1.931243896484375,2.2057437780794538,-5.84375,2.546875,generated_token
harmful_k03,24,22,24,24,-2.2642415364583335,2.1849839409093277,-5.96875,1.796875,generated_token
harmful_k03,24,23,24,24,-2.595062255859375,2.100005509254409,-7.71875,1.296875,generated_token
harmful_k03,24,24,24,24,-2.259521484375,1.8897713513540555,-6.71875,0.72265625,generated_token
harmful_k03,24,25,24,24,-2.89599609375,1.9081436507172254,-6.5625,1.7421875,generated_token
harmful_k03,24,26,24,24,-2.9163411458333335,1.6866872471398746,-5.40625,0.7578125,generated_token
harmful_k03,24,27,24,24,-3.135986328125,1.9158110923430076,-6.25,1.375,generated_token
harmful_k03,24,28,24,24,-3.3076985677083335,2.0140692047907547,-6.96875,0.6171875,generated_token
harmful_k03,24,29,23,23,-3.595108695652174,1.5927812413569782,-6.71875,-0.6875,generated_token
harmful_k03,24,30,23,23,-3.989130434782609,1.5969614812591348,-5.90625,-1.5,generated_token
harmful_k03,24,31,23,23,-4.08984375,1.616358260030609,-6.375,-0.52734375,generated_token
harmful_k03,24,32,23,23,-3.4392806343410327,2.185631356767145,-6.78125,1.0,generated_token
harmful_k03,24,33,23,23,-3.3322860054347827,2.109012317596985,-6.90625,0.7734375,generated_token
harmful_k03,24,34,23,23,-3.815302309782609,2.006173992944837,-7.21875,-0.169921875,generated_token
harmful_k03,24,35,23,23,-3.9707455842391304,1.8991258754672595,-6.71875,0.2119140625,generated_token
harmful_k03,24,36,23,23,-3.8884171195652173,1.5793045324044426,-6.375,-0.65234375,generated_token
harmful_k03,24,37,23,23,-3.265073029891304,1.7931821929419558,-7.40625,0.1806640625,generated_token
harmful_k03,24,38,23,23,-3.317934782608696,2.2016567515212873,-7.0625,1.984375,generated_token
harmful_k03,24,39,23,23,-3.7958559782608696,1.83090052566613,-8.0625,1.9609375,generated_token
harmful_k03,24,40,23,23,-4.381793478260869,1.6284166038848311,-6.8125,0.171875,generated_token
harmful_k03,24,41,23,23,-4.503396739130435,1.4188040992149376,-7.125,-2.40625,generated_token
harmful_k03,24,42,23,23,-3.9707880434782608,2.0316023069026903,-8.375,0.66796875,generated_token
harmful_k03,24,43,23,23,-4.020380434782608,2.238216782164006,-7.84375,2.015625,generated_token
harmful_k03,24,44,23,23,-4.046195652173913,2.3236172625104348,-7.03125,1.75,generated_token
harmful_k03,24,45,23,23,-4.063603940217392,1.6313915148610072,-6.90625,-0.306640625,generated_token
harmful_k03,24,46,23,23,-3.5737516983695654,2.074840980561004,-6.5625,0.1630859375,generated_token
harmful_k03,27,0,25,25,-2.05109375,2.0659398133828453,-6.0,1.296875,generated_token
harmful_k03,27,1,25,25,-4.37796875,2.2130286093527585,-8.5625,1.3828125,generated_token
harmful_k03,27,2,25,25,-5.165,2.408071719769177,-8.8125,2.109375,generated_token
harmful_k03,27,3,25,25,-4.16390625,2.3584611765938934,-8.1875,0.75390625,generated_token
harmful_k03,27,4,25,25,-4.5378125,2.3052909366260548,-7.96875,0.76171875,generated_token
harmful_k03,27,5,25,25,-4.786015625,2.794494870967257,-9.1875,2.375,generated_token
harmful_k03,27,6,25,25,-5.3334375,2.735746233558055,-8.9375,3.234375,generated_token
harmful_k03,27,7,25,25,-5.775,3.0154259703319006,-9.25,3.890625,generated_token
harmful_k03,27,8,25,25,-5.47298828125,3.0244845720972777,-10.375,2.40625,generated_token
harmful_k03,27,9,25,25,-5.69953125,3.440783957523381,-10.1875,2.28125,generated_token
harmful_k03,27,10,25,25,-5.34453125,3.621969074018238,-10.0625,2.71875,generated_token
harmful_k03,27,11,25,25,-5.09125,3.424690865629501,-10.5,2.0,generated_token
harmful_k03,27,12,25,25,-4.47365234375,3.769023708191006,-12.25,1.671875,generated_token
harmful_k03,27,13,25,25,-3.515546875,3.2139268054298946,-10.1875,2.890625,generated_token
harmful_k03,27,14,24,24,-4.0135498046875,3.2809760293254406,-10.375,0.9375,generated_token
harmful_k03,27,15,24,24,-3.7877604166666665,2.822324577593129,-10.9375,1.46875,generated_token
harmful_k03,27,16,24,24,-4.760009765625,2.9753075879344655,-10.125,0.16015625,generated_token
harmful_k03,27,17,24,24,-4.234456380208333,2.6495679069135396,-9.5625,-0.36328125,generated_token
harmful_k03,27,18,24,24,-4.490885416666667,3.0147824440594477,-10.6875,2.015625,generated_token
harmful_k03,27,19,24,24,-4.533447265625,2.7731091278653945,-8.5,0.6015625,generated_token
harmful_k03,27,20,24,24,-4.397298177083333,2.8507712476065654,-9.75,2.03125,generated_token
harmful_k03,27,21,24,24,-4.291178385416667,2.7635333863957774,-9.875,1.25,generated_token
harmful_k03,27,22,24,24,-4.64990234375,2.4114651290182136,-8.4375,-0.40234375,generated_token
harmful_k03,27,23,24,24,-4.9019775390625,2.6521979652991066,-10.1875,0.2353515625,generated_token
harmful_k03,27,24,24,24,-4.445231119791667,2.5187753278601805,-8.875,0.251953125,generated_token
harmful_k03,27,25,24,24,-5.24542236328125,2.59668506800338,-9.3125,0.56640625,generated_token
harmful_k03,27,26,24,24,-5.581380208333333,1.9798724442983198,-8.6875,-1.0078125,generated_token
harmful_k03,27,27,24,24,-5.707682291666667,2.7285603127046327,-10.0,-0.6015625,generated_token
harmful_k03,27,28,24,24,-5.215861002604167,2.7868098156518677,-10.75,1.71875,generated_token
harmful_k03,27,29,23,23,-6.194293478260869,1.8245632679527315,-9.3125,-3.859375,generated_token
harmful_k03,27,30,23,23,-7.006793478260869,2.0069283962095783,-9.75,-3.390625,generated_token
harmful_k03,27,31,23,23,-6.840353260869565,2.073125803591594,-10.0,-2.53125,generated_token
harmful_k03,27,32,23,23,-6.039826766304348,2.7774364437962915,-9.75,-0.349609375,generated_token
harmful_k03,27,33,23,23,-5.5838145380434785,2.5005197791348945,-9.875,-0.326171875,generated_token
harmful_k03,27,34,23,23,-5.873641304347826,2.947044843523133,-10.875,-1.4921875,generated_token
harmful_k03,27,35,23,23,-6.187839673913044,2.6024980810092813,-9.9375,1.0234375,generated_token
harmful_k03,27,36,23,23,-6.165760869565218,2.1789439975544935,-9.875,-1.703125,generated_token
harmful_k03,27,37,23,23,-5.278277853260869,2.5686512044149197,-10.8125,-0.330078125,generated_token
harmful_k03,27,38,23,23,-6.041779891304348,2.777159552987265,-9.875,0.62109375,generated_token
harmful_k03,27,39,23,23,-6.150815217391305,2.393359244340677,-10.8125,-0.6171875,generated_token
harmful_k03,27,40,23,23,-6.944123641304348,2.2238431094545756,-10.6875,-0.96484375,generated_token
harmful_k03,27,41,23,23,-6.817255434782608,2.083620312291322,-11.0,-2.015625,generated_token
harmful_k03,27,42,23,23,-6.7325917119565215,2.6523316500272283,-10.875,-0.255859375,generated_token
harmful_k03,27,43,23,23,-6.4376698369565215,2.561040824896196,-11.1875,-0.83984375,generated_token
harmful_k03,27,44,23,23,-6.711574388586956,3.20214032327709,-11.125,1.6796875,generated_token
harmful_k03,27,45,23,23,-6.578125,1.7856865105388613,-9.9375,-3.984375,generated_token
harmful_k03,27,46,23,23,-5.879415760869565,2.6460856098298375,-10.4375,-1.2734375,generated_token
harmful_k10,16,0,25,25,1.45873046875,0.6891544133688026,-0.04345703125,2.84375,generated_token
harmful_k10,16,1,25,25,0.82427734375,1.2874572802372801,-0.73828125,3.84375,generated_token
harmful_k10,16,2,25,25,0.8017724609375,0.8900192751877778,-0.921875,2.53125,generated_token
harmful_k10,16,3,25,25,0.981640625,1.4827291633386666,-2.015625,2.859375,generated_token
harmful_k10,16,4,25,25,1.223359375,1.3129550060379243,-1.3671875,2.84375,generated_token
harmful_k10,16,5,25,25,0.84515625,1.375147438236359,-1.28125,2.59375,generated_token
harmful_k10,16,6,25,25,0.73453125,1.5313830591635882,-1.984375,2.703125,generated_token
harmful_k10,16,7,25,25,0.627578125,1.6161350844486082,-2.1875,3.140625,generated_token
harmful_k10,16,8,24,24,0.353515625,1.384880302117517,-1.65625,3.0625,generated_token
harmful_k10,16,9,23,23,0.09873498004415761,1.1908083657580826,-2.234375,2.015625,generated_token
harmful_k10,16,10,23,23,-0.008555536684782608,1.0912117362746365,-1.8515625,1.5546875,generated_token
harmful_k10,16,11,23,23,-0.00033967391304347825,1.3221370280303157,-2.1875,1.9375,generated_token
harmful_k10,16,12,23,23,-0.14334239130434784,1.186170315650985,-2.203125,1.7265625,generated_token
harmful_k10,16,13,23,23,-0.2507218070652174,1.133844900044733,-2.671875,1.3984375,generated_token
harmful_k10,16,14,23,23,-0.13202700407608695,1.1364752435516636,-2.3125,1.46875,generated_token
harmful_k10,16,15,23,23,-0.11005965523097826,1.269759957974299,-2.203125,1.71875,generated_token
harmful_k10,16,16,23,23,0.039370329483695655,1.468012505096383,-2.53125,2.375,generated_token
harmful_k10,16,17,23,23,-0.18842348845108695,1.231792923042607,-2.171875,2.15625,generated_token
harmful_k10,16,18,23,23,-0.49772843070652173,1.1074945786143593,-2.375,2.03125,generated_token
harmful_k10,16,19,22,22,-0.5969432484019886,0.9078627967600061,-2.1875,1.3515625,generated_token
harmful_k10,16,20,22,22,-0.6303357211026278,1.1619417958274167,-2.265625,2.140625,generated_token
harmful_k10,16,21,22,22,-0.4623080166903409,1.246472846667424,-2.09375,2.390625,generated_token
harmful_k10,16,22,22,22,-0.5700905539772727,1.2463548529576935,-2.453125,2.59375,generated_token
harmful_k10,16,23,21,21,-0.27725074404761907,1.2808905922596683,-2.125,2.390625,generated_token
harmful_k10,16,24,21,21,-0.5580051967075893,1.2126125660096203,-2.3125,1.7890625,generated_token
harmful_k10,16,25,21,21,-0.6628999255952381,1.1383461276026017,-2.6875,1.4140625,generated_token
harmful_k10,16,26,21,21,-0.5083705357142857,1.183124091865065,-2.015625,1.7109375,generated_token
harmful_k10,16,27,21,21,-0.7550339471726191,1.1418024660723094,-2.71875,1.2890625,generated_token
harmful_k10,16,28,21,21,-0.6839192708333334,1.1760513992289787,-2.609375,1.25,generated_token
harmful_k10,16,29,21,21,-0.8380795433407738,1.2168355203778207,-2.640625,2.015625,generated_token
harmful_k10,16,30,21,21,-0.6390904017857143,1.2135601392346127,-2.390625,2.109375,generated_token
harmful_k10,16,31,21,21,-0.7495349702380952,0.8806871940492398,-2.796875,1.0625,generated_token
harmful_k10,16,32,21,21,-0.8019903273809523,1.0012396712496396,-2.4375,1.21875,generated_token
harmful_k10,16,33,21,21,-0.8949294317336309,1.0478292830124327,-2.09375,1.546875,generated_token
harmful_k10,16,34,21,21,-0.6637834821428571,0.999854322449154,-2.28125,1.0,generated_token
harmful_k10,16,35,21,21,-0.7161574590773809,1.049210731084266,-2.0625,1.59375,generated_token
harmful_k10,16,36,21,21,-0.8141973586309523,1.0626522361192434,-2.28125,1.140625,generated_token
harmful_k10,16,37,21,21,-1.0811128162202381,0.8406244948175107,-2.359375,0.62890625,generated_token
harmful_k10,16,38,21,21,-1.0551060267857142,0.7673555440385003,-2.421875,0.0732421875,generated_token
harmful_k10,16,39,21,21,-0.9327799479166666,0.9477598347020701,-2.140625,0.7421875,generated_token
harmful_k10,16,40,21,21,-1.0121561686197917,0.8608893675757424,-2.296875,0.83203125,generated_token
harmful_k10,16,41,21,21,-1.0110880533854167,1.1115194453215396,-2.96875,1.984375,generated_token
harmful_k10,16,42,21,21,-1.0917387462797619,0.9527999758523225,-2.5625,1.2578125,generated_token
harmful_k10,16,43,21,21,-0.8615606398809523,0.9891120358161614,-2.109375,0.94140625,generated_token
harmful_k10,16,44,21,21,-0.8051525297619048,0.8912389208864812,-2.328125,0.73828125,generated_token
harmful_k10,16,45,21,21,-0.8067336309523809,0.8143607271550637,-1.9765625,1.171875,generated_token
harmful_k10,16,46,21,21,-0.9035063244047619,0.7631045598877033,-2.25,0.53125,generated_token
harmful_k10,20,0,25,25,1.15333984375,0.8074707055855493,-0.453125,2.828125,generated_token
harmful_k10,20,1,25,25,1.1587109375,1.659817036279663,-1.3671875,5.21875,generated_token
harmful_k10,20,2,25,25,0.503662109375,1.3753638183558494,-2.265625,3.3125,generated_token
harmful_k10,20,3,25,25,1.10265625,2.133480285510534,-2.6875,3.75,generated_token
harmful_k10,20,4,25,25,1.3331640625,2.090532662139622,-2.640625,4.1875,generated_token
harmful_k10,20,5,25,25,0.7915234375,2.031035957209709,-2.71875,3.4375,generated_token
harmful_k10,20,6,25,25,0.499169921875,2.054778540640669,-2.890625,3.28125,generated_token
harmful_k10,20,7,25,25,0.242568359375,2.138124246702161,-2.9375,3.734375,generated_token
harmful_k10,20,8,24,24,-0.238433837890625,1.9020863940373751,-3.046875,3.3125,generated_token
harmful_k10,20,9,23,23,-0.20176630434782608,1.6764641701450544,-3.328125,2.328125,generated_token
harmful_k10,20,10,23,23,-0.43002717391304346,1.5918646721756096,-2.96875,2.1875,generated_token
harmful_k10,20,11,23,23,-0.5961471225904382,1.983780859910611,-3.515625,2.5,generated_token
harmful_k10,20,12,23,23,-0.7140688688858695,1.6751276697590018,-3.5,1.9140625,generated_token
harmful_k10,20,13,23,23,-0.9065684442934783,1.5357393801377839,-3.859375,2.1875,generated_token
harmful_k10,20,14,23,23,-0.7018936820652174,1.4078177979164577,-3.734375,1.234375,generated_token
harmful_k10,20,15,23,23,-0.7110383406929348,1.538222791366902,-3.28125,1.8125,generated_token
harmful_k10,20,16,23,23,-0.4747367527173913,1.8337604370394096,-4.0,2.546875,generated_token
harmful_k10,20,17,23,23,-0.578475288722826,1.5368057676022862,-3.109375,2.6875,generated_token
harmful_k10,20,18,23,23,-1.166206691576087,1.1496615211319998,-3.25,1.6953125,generated_token
harmful_k10,20,19,22,22,-1.34698486328125,1.0186970370110602,-2.90625,0.400390625,generated_token
harmful_k10,20,20,22,22,-1.4739435369318181,1.1589581165221063,-3.125,1.8828125,generated_token
harmful_k10,20,21,22,22,-1.2213245738636365,1.2574933489190347,-3.34375,1.375,generated_token
harmful_k10,20,22,22,22,-1.1649724786931819,1.4357977658585495,-3.296875,3.203125,generated_token
harmful_k10,20,23,21,21,-0.7596726190476191,1.4961025755224855,-3.078125,2.359375,generated_token
harmful_k10,20,24,21,21,-1.2098214285714286,1.5044987382295354,-2.9375,2.125,generated_token
harmful_k10,20,25,21,21,-1.4536830357142858,1.3508742352695926,-3.65625,1.1953125,generated_token
harmful_k10,20,26,21,21,-1.1936848958333333,1.198102314150053,-2.375,1.40625,generated_token
harmful_k10,20,27,21,21,-1.3498418898809523,1.189787254260109,-3.34375,0.8046875,generated_token
harmful_k10,20,28,21,21,-1.4808291480654763,1.0810804730822736,-3.40625,0.494140625,generated_token
harmful_k10,20,29,21,21,-1.5753348214285714,1.3109477095528714,-4.40625,1.8828125,generated_token
harmful_k10,20,30,21,21,-1.4508696056547619,1.1352825777229403,-3.125,1.046875,generated_token
harmful_k10,20,31,21,21,-1.5051037016369047,1.140896636559094,-3.609375,1.078125,generated_token
harmful_k10,20,32,21,21,-1.634858630952381,0.9955832170895095,-3.125,1.34375,generated_token
harmful_k10,20,33,21,21,-1.615141369047619,1.385010842537766,-3.15625,2.453125,generated_token
harmful_k10,20,34,21,21,-1.3585670107886905,1.1355736306303557,-3.5625,0.6015625,generated_token
harmful_k10,20,35,21,21,-1.3283240908668155,1.0877290548207976,-2.78125,1.3515625,generated_token
harmful_k10,20,36,21,21,-1.4441731770833333,1.1265224257425535,-2.921875,0.6953125,generated_token
harmful_k10,20,37,21,21,-1.7406063988095237,0.9684502156819271,-3.203125,0.4921875,generated_token
harmful_k10,20,38,21,21,-1.6551339285714286,0.8200372890806252,-3.265625,0.25390625,generated_token
harmful_k10,20,39,21,21,-1.5373883928571428,1.103118885352163,-3.453125,0.3203125,generated_token
harmful_k10,20,40,21,21,-1.6996605282738095,0.9554522247602405,-3.109375,-0.04736328125,generated_token
harmful_k10,20,41,21,21,-1.9696800595238095,1.0301810753637315,-3.5,0.43359375,generated_token
harmful_k10,20,42,21,21,-1.9297703334263392,0.9686150600654226,-3.21875,0.007049560546875,generated_token
harmful_k10,20,43,21,21,-1.6443917410714286,1.1762739817443455,-3.328125,0.78125,generated_token
harmful_k10,20,44,21,21,-1.4579496837797619,0.957921712056101,-2.875,0.392578125,generated_token
harmful_k10,20,45,21,21,-1.6322544642857142,1.2115738535338918,-3.265625,1.859375,generated_token
harmful_k10,20,46,21,21,-1.5835658482142858,0.8375474245353351,-3.046875,0.1630859375,generated_token
harmful_k10,24,0,25,25,-0.8232421875,1.2523380031124638,-3.234375,1.6640625,generated_token
harmful_k10,24,1,25,25,-0.63927734375,2.6348973188957214,-5.1875,5.5,generated_token
harmful_k10,24,2,25,25,-1.4878125,2.2618964920083977,-5.0625,3.515625,generated_token
harmful_k10,24,3,25,25,-0.808330078125,2.5058067416547853,-5.03125,2.828125,generated_token
harmful_k10,24,4,25,25,-0.6459375,3.1395395162385578,-6.625,4.25,generated_token
harmful_k10,24,5,25,25,-0.9923828125,2.932752790945785,-6.625,3.125,generated_token
harmful_k10,24,6,25,25,-1.7153515625,2.688653552271745,-5.6875,2.796875,generated_token
harmful_k10,24,7,25,25,-1.91984375,2.6464421818784465,-6.0625,2.640625,generated_token
harmful_k10,24,8,24,24,-2.4983723958333335,2.7354120016976684,-7.15625,1.8359375,generated_token
harmful_k10,24,9,23,23,-2.2226987092391304,2.7897276755685585,-6.59375,2.375,generated_token
harmful_k10,24,10,23,23,-2.729364809782609,2.573630025655967,-7.4375,2.328125,generated_token
harmful_k10,24,11,23,23,-3.174422554347826,2.747474105273852,-7.34375,1.4140625,generated_token
harmful_k10,24,12,23,23,-3.2598505434782608,2.5333173281663512,-7.1875,1.046875,generated_token
harmful_k10,24,13,23,23,-3.450322690217391,2.245499460201157,-6.90625,1.09375,generated_token
harmful_k10,24,14,23,23,-3.2155867866847827,2.2206751418104154,-7.34375,1.3203125,generated_token
harmful_k10,24,15,23,23,-3.419624660326087,2.138403444028129,-7.78125,0.78125,generated_token
harmful_k10,24,16,23,23,-3.2145040760869565,2.3937712558858486,-7.5625,1.0,generated_token
harmful_k10,24,17,23,23,-3.402768342391304,2.163446408448886,-6.90625,1.921875,generated_token
harmful_k10,24,18,23,23,-4.0458984375,1.6229622875907515,-7.375,0.1474609375,generated_token
harmful_k10,24,19,22,22,-4.291193181818182,1.3979129973306852,-6.6875,-2.265625,generated_token
harmful_k10,24,20,22,22,-4.377291592684659,1.6058307195599146,-6.53125,0.0277099609375,generated_token
harmful_k10,24,21,22,22,-4.251065340909091,1.6767221808501664,-6.71875,-1.390625,generated_token
harmful_k10,24,22,22,22,-4.103338068181818,1.9650379720616105,-6.71875,1.84375,generated_token
harmful_k10,24,23,21,21,-3.4455798921130953,1.8824466015877446,-6.46875,0.056884765625,generated_token
harmful_k10,24,24,21,21,-3.9755394345238093,1.9673875357341735,-6.125,1.046875,generated_token
harmful_k10,24,25,21,21,-4.430803571428571,1.8817769547779786,-7.0625,-0.84375,generated_token
harmful_k10,24,26,21,21,-3.646763392857143,1.7751981260071341,-5.78125,0.37109375,generated_token
harmful_k10,24,27,21,21,-3.9505208333333335,1.7365472976360543,-7.0625,-0.734375,generated_token
harmful_k10,24,28,21,21,-4.253069196428571,1.7609536356748217,-7.65625,-0.455078125,generated_token
harmful_k10,24,29,21,21,-4.210007440476191,1.9701476564643448,-9.3125,-0.64453125,generated_token
harmful_k10,24,30,21,21,-4.285342261904762,1.9501189664851062,-7.78125,-0.4921875,generated_token
harmful_k10,24,31,21,21,-4.432291666666667,1.9757920363073838,-7.5625,-0.69921875,generated_token
harmful_k10,24,32,21,21,-4.831101190476191,1.6703893738713325,-7.28125,-1.078125,generated_token
harmful_k10,24,33,21,21,-4.510788690476191,1.9762698588182515,-8.125,0.9609375,generated_token
harmful_k10,24,34,21,21,-4.102120535714286,1.7374621866469215,-8.3125,-0.56640625,generated_token
harmful_k10,24,35,21,21,-4.207403273809524,1.4699545762508104,-6.03125,-0.65234375,generated_token
harmful_k10,24,36,21,21,-4.586216517857143,1.4617086614787953,-6.0625,-0.435546875,generated_token
harmful_k10,24,37,21,21,-4.741815476190476,1.3077352038800751,-7.03125,-2.71875,generated_token
harmful_k10,24,38,21,21,-4.465773809523809,1.2963912788360856,-7.15625,-1.34375,generated_token
harmful_k10,24,39,21,21,-4.409970238095238,1.4659623209392831,-8.125,-2.203125,generated_token
harmful_k10,24,40,21,21,-4.5398065476190474,1.9325445460891832,-7.03125,0.9296875,generated_token
harmful_k10,24,41,21,21,-5.34375,1.3556972519934163,-8.0,-2.734375,generated_token
harmful_k10,24,42,21,21,-5.244791666666667,1.4493679028143038,-7.78125,-2.4375,generated_token
harmful_k10,24,43,21,21,-4.8984375,1.6989663964911872,-7.75,-1.4296875,generated_token
harmful_k10,24,44,21,21,-4.362723214285714,1.8584467408307572,-6.625,1.5390625,generated_token
harmful_k10,24,45,21,21,-4.481770833333333,2.245162624028231,-7.46875,1.3359375,generated_token
harmful_k10,24,46,21,21,-4.494047619047619,1.4650258319374603,-8.125,-1.96875,generated_token
harmful_k10,27,0,25,25,-0.2340673828125,1.710591842740946,-3.3125,2.6875,generated_token
harmful_k10,27,1,25,25,-1.5690625,2.8854563583416692,-6.9375,3.90625,generated_token
harmful_k10,27,2,25,25,-3.149375,2.6569395551045507,-7.96875,2.8125,generated_token
harmful_k10,27,3,25,25,-1.6958795166015626,2.571371085286001,-6.6875,2.125,generated_token
harmful_k10,27,4,25,25,-2.5378125,3.20446525409424,-9.0625,2.203125,generated_token
harmful_k10,27,5,25,25,-3.10828125,3.4520034041021423,-9.8125,1.5546875,generated_token
harmful_k10,27,6,25,25,-3.858671875,3.5682599926579694,-9.3125,2.453125,generated_token
harmful_k10,27,7,25,25,-3.96,3.0210479898590243,-8.0,2.1875,generated_token
harmful_k10,27,8,24,24,-4.683390299479167,3.572727748247405,-10.4375,2.8125,generated_token
harmful_k10,27,9,23,23,-4.711701766304348,3.4971527179803217,-9.8125,1.625,generated_token
harmful_k10,27,10,23,23,-5.373980978260869,3.3799728527469286,-11.1875,1.5390625,generated_token
harmful_k10,27,11,23,23,-5.571501358695652,3.3397171599278592,-11.0625,-0.2109375,generated_token
harmful_k10,27,12,23,23,-5.7833729619565215,3.375525997443549,-11.625,-0.337890625,generated_token
harmful_k10,27,13,23,23,-6.043817934782608,2.9864947512175983,-9.875,0.306640625,generated_token
harmful_k10,27,14,23,23,-5.943486752717392,2.906637847233506,-10.8125,-0.1220703125,generated_token
harmful_k10,27,15,23,23,-5.833899456521739,2.7347161083820555,-11.1875,-1.2578125,generated_token
harmful_k10,27,16,23,23,-5.729534646739131,3.1560319947563156,-11.25,-0.306640625,generated_token
harmful_k10,27,17,23,23,-6.211956521739131,2.7957869347772983,-11.8125,2.28125,generated_token
harmful_k10,27,18,23,23,-6.7146739130434785,2.6243963109234354,-10.5625,1.96875,generated_token
harmful_k10,27,19,22,22,-7.236505681818182,2.326765320112214,-11.25,-2.75,generated_token
harmful_k10,27,20,22,22,-7.128972833806818,2.2365429842968196,-10.625,-0.11865234375,generated_token
harmful_k10,27,21,22,22,-6.8996803977272725,2.776105196080199,-11.5,-0.98046875,generated_token
harmful_k10,27,22,22,22,-6.432528409090909,3.1160190380888033,-10.8125,2.875,generated_token
harmful_k10,27,23,21,21,-5.715669177827381,2.865491418913879,-10.25,0.049072265625,generated_token
harmful_k10,27,24,21,21,-6.853155226934524,2.9977801788886236,-10.5625,-0.049072265625,generated_token
harmful_k10,27,25,21,21,-6.952008928571429,2.6383499418645373,-10.625,-0.9296875,generated_token
harmful_k10,27,26,21,21,-6.299479166666667,2.447280225332212,-9.875,-1.1015625,generated_token
harmful_k10,27,27,21,21,-6.694196428571429,2.2415889413857433,-10.0,-2.03125,generated_token
harmful_k10,27,28,21,21,-6.7648809523809526,2.2506426826840036,-11.0625,-2.8125,generated_token
harmful_k10,27,29,21,21,-6.9499627976190474,2.526620241254606,-12.5,-0.74609375,generated_token
harmful_k10,27,30,21,21,-6.509672619047619,2.763803585379494,-11.6875,-2.125,generated_token
harmful_k10,27,31,21,21,-6.835565476190476,2.4568126097455547,-10.625,-1.75,generated_token
harmful_k10,27,32,21,21,-7.192336309523809,2.050927042720197,-10.0625,-1.7265625,generated_token
harmful_k10,27,33,21,21,-7.392857142857143,2.203658433394665,-11.0625,-2.25,generated_token
harmful_k10,27,34,21,21,-6.417410714285714,2.546659993115633,-11.625,-1.5,generated_token
harmful_k10,27,35,21,21,-6.440848214285714,2.2800946499483774,-10.0625,-1.6796875,generated_token
harmful_k10,27,36,21,21,-7.153645833333333,2.0346146012257047,-9.9375,-1.7109375,generated_token
harmful_k10,27,37,21,21,-7.678571428571429,1.7935197711881676,-10.5,-4.0625,generated_token
harmful_k10,27,38,21,21,-6.799107142857143,2.060897138265015,-9.75,-2.328125,generated_token
harmful_k10,27,39,21,21,-7.425595238095238,1.7179963174367372,-12.3125,-5.53125,generated_token
harmful_k10,27,40,21,21,-7.394345238095238,2.771832302913759,-10.625,2.1875,generated_token
harmful_k10,27,41,21,21,-8.09077380952381,1.9805919836389225,-10.375,-2.34375,generated_token
harmful_k10,27,42,21,21,-8.223958333333334,2.179288904713722,-11.375,-3.890625,generated_token
harmful_k10,27,43,21,21,-7.375,2.6377480629791012,-11.375,-1.9375,generated_token
harmful_k10,27,44,21,21,-6.3444940476190474,3.0062697999545955,-9.9375,3.03125,generated_token
harmful_k10,27,45,21,21,-6.845982142857143,3.562566082563793,-11.25,3.53125,generated_token
harmful_k10,27,46,21,21,-7.338169642857143,2.194935942539708,-11.5625,-1.4765625,generated_token
